Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_Holiday,Holiday_No Holiday,dayname_Friday,dayname_Monday,dayname_Saturday,dayname_Sunday,dayname_Thursday,dayname_Tuesday,dayname_Wednesday,Hour_cat_Afternoon(12~17),Hour_cat_Dawn(0~5),Hour_cat_Evening(18~23),Hour_cat_Morning(6~11),Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (mm),month,weekend,WEP (mm)
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7891809702537543,-1.4764322975963167,-0.36348417101291347,-0.6100409987106356,0.9258737865415383,-1.3328273814011264,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,-1.6268414291446816,-0.632834588424933,-0.1474557687191013
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7884714959884594,-0.9721485675504765,-1.6844256736194325,0.16676781730901283,0.5766010287178496,-1.6238734379265036,0.17681564007746953,-0.14125327883151229,-0.1781057493664113,-1.3346104465204693,-0.632834588424933,-0.1474557687191013
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.6497186791131437,-0.45105537983644167,0.4192959786798386,-1.2897487127278282,-0.5535928951833315,-0.1839613688009527,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,1.2954683970974397,-0.632834588424933,-0.1474557687191013
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0753173989415892,0.12046618088217714,-1.3419593581288536,1.3319810413384858,0.19767303673931946,-0.5133029590796692,-0.3613299036183816,-0.14125327883151229,-0.1781057493664113,-0.7501484812720451,-0.632834588424933,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3582026415587648,1.4820322520059455,0.027905903833462538,1.1377788373335735,0.2866387392038439,1.3325417678312768,1.699653029684878,-0.14125327883151229,-0.1781057493664113,0.12654446660059115,1.580191756725731,-0.1474557687191013
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9318944474650244,-0.0644378534679642,0.5171434973914326,0.36097002131392514,-1.3427516263038357,0.18367575523110294,-0.6361276280588162,-0.14125327883151229,-0.1781057493664113,1.2954683970974397,-0.632834588424933,-0.1474557687191013
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5062957276365787,-0.5182932105092204,-0.16778913358972547,0.06966671530655688,0.9258737865415383,-0.44437099832365873,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,1.0032374144732275,1.580191756725731,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2187403504181542,1.4063896924990695,0.17467718190085355,1.1377788373335735,0.8121953889479792,1.3325417678312768,-0.5559782917636894,-0.14125327883151229,-0.1781057493664113,0.12654446660059115,-0.632834588424933,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.21477969008219988,1.5240558961764321,-0.21671289294552248,-0.41583879470572344,0.8616207792060483,1.2559507003245984,2.913342979296798,-0.14125327883151229,-0.1781057493664113,0.12654446660059115,-0.632834588424933,-0.1474557687191013
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.076026873206884,-0.9889580252186712,-0.9505692832824775,0.555172225318837,0.9258737865415383,-1.17964524638777,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,-1.0423794638962574,-0.632834588424933,-0.1474557687191013
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.07206621287092989,0.1540850962185665,-0.7059504865034925,2.20589095936059,0.04939686596511203,-0.12268851479561008,2.5011463926361457,-0.14125327883151229,-0.1781057493664113,-0.7501484812720451,-0.632834588424933,-0.1474557687191013
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2154891643474948,0.8096539452781586,-0.6570267271476955,-0.22163659070081138,0.9258737865415383,0.44408538475380893,1.7340027452399325,-0.14125327883151229,-0.1781057493664113,0.7110064318490154,-0.632834588424933,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5055862533712838,0.7003924704348932,-0.5102554490803045,-0.1245354886983552,0.9258737865415383,0.4287671712524734,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,-0.16568651602362097,1.580191756725731,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.076026873206884,0.9105106912873266,1.8380849999979516,-1.2897487127278282,0.5914286457952703,1.4474283690912941,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,0.41877544922480325,-0.632834588424933,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9318944474650244,1.2887234888217067,0.8106860535262146,0.6522733273212932,0.2075581147909333,1.4704056893432977,-0.05218246362289261,-0.14125327883151229,-0.1781057493664113,0.12654446660059115,-0.632834588424933,-0.1474557687191013
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5016255930353297,0.1877040115549559,-1.0484168019940716,0.06966671530655688,0.5535358465974173,-0.2835297565596344,1.0699082445088821,-0.14125327883151229,-0.1781057493664113,1.2954683970974397,-0.632834588424933,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3582026415587648,1.297128217655804,-0.021017855522334466,0.8464755313262055,0.8682108312404576,1.1563823125659167,1.5622541674646608,-0.14125327883151229,-0.1781057493664113,0.41877544922480325,-0.632834588424933,-0.1474557687191013
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6457580187771894,-1.2663140767438834,-0.4613316897245075,0.16676781730901283,-0.258688066643519,-1.1949634598891057,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,-1.6268414291446816,-0.632834588424933,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2154891643474948,1.4400086078354588,-0.31456041165711646,-0.3187376927032675,0.7990152848791607,1.141064099064581,1.791252271165023,-0.14125327883151229,-0.1781057493664113,0.41877544922480325,-0.632834588424933,-0.1474557687191013
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21477969008219988,0.5154884360847519,-2.0268919891100117,0.4580711233163813,0.016446605793065935,-0.8196672291063822,2.6614450652264,-0.14125327883151229,-0.1781057493664113,-0.7501484812720451,-0.632834588424933,-0.1474557687191013
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6457580187771894,-0.48467429517283106,0.32144845996824456,1.429082143340942,0.9258737865415383,-0.24523422280629528,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,1.0032374144732275,1.580191756725731,-0.1474557687191013
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5023350673006246,-1.4512181110940245,1.0063810909494026,0.36097002131392514,-0.003323550310161725,-0.8885991898623926,-0.6361276280588162,-0.14125327883151229,-0.1781057493664113,1.5876993797216516,1.580191756725731,-0.1474557687191013
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6450485445118945,0.31377494406641593,-0.6081029677918985,0.06966671530655688,-0.6540911887080721,0.05347094046974989,0.17681564007746953,-0.14125327883151229,-0.1781057493664113,1.2954683970974397,-0.632834588424933,-0.1474557687191013
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3582026415587648,-1.0898147712278392,-1.5376543955520416,2.6913964693728705,0.9258737865415383,-1.608555224425168,0.6004621319231397,-0.14125327883151229,-0.1781057493664113,1.5876993797216516,-0.632834588424933,-0.1474557687191013
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9318944474650244,0.09525199437988507,-0.36348417101291347,-0.22163659070081138,-0.7381143521467897,-0.01546102028626056,-0.6246777228737981,-0.14125327883151229,-0.1781057493664113,1.2954683970974397,1.580191756725731,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5016255930353297,1.2803187599876096,-0.9016455239266805,1.429082143340942,0.29817133026406006,0.6968359075258471,2.741594401521526,-0.14125327883151229,-0.1781057493664113,-0.16568651602362097,-0.632834588424933,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.6497186791131437,0.4146316900755839,1.7402374812863577,-0.9984454067204599,0.7710075637329216,0.972563750549889,-0.6475775332438344,0.7730659742946313,-0.1781057493664113,-0.16568651602362097,-0.632834588424933,0.7659424474334442
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.219449824683449,1.0954147256374682,0.32144845996824456,-1.095546508722916,0.9258737865415383,1.1180867788125775,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,0.41877544922480325,-0.632834588424933,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5062957276365787,1.1962714716466363,0.07682966318925954,-0.9013443047180038,0.9258737865415383,1.11042767206191,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,0.12654446660059115,1.580191756725731,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.362163301894719,0.9861532507942028,0.6639147754588236,-0.3187376927032675,-0.2306803454972798,1.1563823125659167,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,0.41877544922480325,-0.632834588424933,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6450485445118945,0.5995357244257252,1.5934662032189666,-0.5129398967081796,0.32782656441890157,1.0951094585605743,-0.16668151547307375,0.7730659742946313,-0.1781057493664113,0.12654446660059115,-0.632834588424933,0.7659424474334442
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9318944474650244,0.9273201489555215,-0.06994161487813147,1.1377788373335735,-0.22573780647147287,0.8193816155365324,-0.006382842882820132,-0.14125327883151229,-0.1781057493664113,-0.16568651602362097,-0.632834588424933,-0.1474557687191013
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3582026415587648,-1.5184559417668033,-1.3419593581288536,2.20589095936059,0.9258737865415383,-1.8230102134438673,1.8485017970901139,-0.14125327883151229,-0.1781057493664113,-1.3346104465204693,1.580191756725731,-0.1474557687191013
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.2154891643474948,-1.7285741626192368,-0.8037980052150865,-0.8042432027155477,0.4398574490038583,-1.7234418256851853,-0.01783274806783825,-0.14125327883151229,-0.1781057493664113,-1.6268414291446816,-0.632834588424933,-0.1474557687191013
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3582026415587648,1.0870099968033708,-1.7333494329752295,0.555172225318837,0.7990152848791607,-0.08439298104227094,2.6957947807814535,-0.14125327883151229,-0.1781057493664113,-0.4579174986478331,-0.632834588424933,-0.1474557687191013
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6450485445118945,0.28856075756412386,-0.9505692832824775,1.3319810413384858,-1.7661624695146279,-0.14566583504761357,1.5393543570946244,-0.14125327883151229,-0.1781057493664113,-1.0423794638962574,1.580191756725731,-0.1474557687191013
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6490092048478489,-1.1822667884029099,-0.16778913358972547,0.16676781730901283,0.9258737865415383,-1.011144897873078,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,1.5876993797216516,-0.632834588424933,-0.1474557687191013
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.3589121158240597,-0.9049107368776979,-0.7548742458592895,-0.5129398967081796,0.7479423816124893,-1.0188040046237457,-0.05218246362289261,-0.14125327883151229,-0.1781057493664113,1.2954683970974397,-0.632834588424933,-0.1474557687191013
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.076026873206884,-0.43424592216824703,0.8596098128820115,-0.41583879470572344,-1.0989197010306946,-0.03077923378759619,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,1.0032374144732275,1.580191756725731,-0.1474557687191013
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21477969008219988,0.439845876577876,-1.2441118394172594,0.16676781730901283,-0.18784500727361989,-0.19927958230228832,2.249248478565747,-0.14125327883151229,-0.1781057493664113,1.0032374144732275,1.580191756725731,-0.1474557687191013
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6490092048478489,-0.8628870927072111,1.3488474064399816,-0.5129398967081796,-1.5849360385683744,-0.2835297565596344,-0.6475775332438344,-0.14125327883151229,7.513955209301278,1.2954683970974397,1.580191756725731,0.12656369612666235
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7891809702537543,-0.5182932105092204,1.3488474064399816,-0.02743438669589927,0.9061036304383105,0.03049362021774643,-0.6475775332438344,1.230225600857703,-0.1781057493664113,1.0032374144732275,1.580191756725731,1.2226415555097168
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5023350673006246,0.7424161146053799,0.17467718190085355,-0.8042432027155477,-0.604665798450003,0.7581087615311898,0.531762700813031,-0.14125327883151229,-0.1781057493664113,-0.16568651602362097,1.580191756725731,-0.1474557687191013
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.219449824683449,-0.7956492620344325,0.7617622941704176,-0.02743438669589927,-1.9193811793146422,-0.3754390375676483,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,-1.6268414291446816,-0.632834588424933,-0.1474557687191013
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9326039217303193,-1.6277174166100687,0.32144845996824456,2.108789857358134,0.13671505542103418,-1.2332589936424447,-0.6475775332438344,-0.14125327883151229,0.5911003465003576,-1.3346104465204693,1.580191756725731,-0.12005382223452492
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.7891809702537543,0.4986789784165573,0.8596098128820115,-1.3868498147302841,0.08234712613715812,0.788745188533861,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,0.7110064318490154,-0.632834588424933,-0.1474557687191013
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2187403504181542,0.7003924704348932,0.27252470061244755,0.36097002131392514,-1.6920243841275242,0.7657678682818577,-0.6246777228737981,-0.14125327883151229,-0.1781057493664113,-0.4579174986478331,-0.632834588424933,-0.1474557687191013
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.362872776160014,-0.10646149763845088,1.2509998877283877,-0.1245354886983552,0.7182871474576478,0.3674943172471307,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,1.2954683970974397,-0.632834588424933,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6490092048478489,1.12062891213976,0.9574573315936056,-1.3868498147302841,0.9258737865415383,1.3708373015846158,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,0.12654446660059115,-0.632834588424933,-0.1474557687191013
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9318944474650244,-1.1486478730665206,-1.0484168019940716,-0.1245354886983552,0.5914286457952703,-1.3634638084037978,-0.6361276280588162,-0.14125327883151229,-0.1781057493664113,-1.6268414291446816,1.580191756725731,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5016255930353297,1.6669362863560868,-0.6081029677918985,0.7493744293237493,-0.313055995927395,1.1793596328179201,2.6728949704114178,-0.14125327883151229,-0.1781057493664113,0.12654446660059115,-0.632834588424933,-0.1474557687191013
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07206621287092989,-1.610907958941874,-1.6355019142636356,1.0406777353311174,0.8863334743350829,-2.083419842966573,0.8180103304384837,-0.14125327883151229,-0.1781057493664113,-1.3346104465204693,-0.632834588424933,-0.1474557687191013
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6450485445118945,0.13727563855037175,-1.2930355987730566,0.263868919311469,0.8171379279737861,-0.4673483185756622,0.646261752663212,-0.14125327883151229,-0.1781057493664113,1.2954683970974397,-0.632834588424933,-0.1474557687191013
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5055862533712838,-0.4426506510023444,-0.4613316897245075,-1.5810520187351962,-1.4992653621210545,-0.49798474557833355,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,-1.0423794638962574,-0.632834588424933,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2154891643474948,0.7676303011076719,0.5660672567472296,1.3319810413384858,-1.1499926042973658,0.926609110045882,1.0012088133987733,-0.14125327883151229,-0.1781057493664113,-0.16568651602362097,-0.632834588424933,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6450485445118945,1.019772166130592,1.3977711657957785,-0.8042432027155477,-1.3789969124930863,1.4167919420886228,0.3600141230377593,-0.14125327883151229,-0.1781057493664113,0.12654446660059115,-0.632834588424933,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7884714959884594,1.8182214053698393,-0.36348417101291347,1.2348799393360297,0.9258737865415383,1.4321101555899585,0.749310899328375,-0.14125327883151229,-0.1781057493664113,0.41877544922480325,-0.632834588424933,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3582026415587648,2.045149083890467,-0.9016455239266805,1.0406777353311174,0.13342002940382958,1.317223554329941,1.6767532193148418,-0.14125327883151229,-0.1781057493664113,0.41877544922480325,-0.632834588424933,-0.1474557687191013
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2187403504181542,-0.8208634485367244,0.32144845996824456,1.429082143340942,-0.4382669845811702,-0.5286211725810048,-0.6475775332438344,-0.14125327883151229,6.74474911343451,1.5876993797216516,-0.632834588424933,0.099161749642086
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6450485445118945,1.1374383698079549,-0.4613316897245075,1.429082143340942,-0.39213662034030566,0.8193816155365324,2.0431501852354215,-0.14125327883151229,-0.1781057493664113,-0.16568651602362097,-0.632834588424933,-0.1474557687191013
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5016255930353297,-1.7958119932920156,-0.8037980052150865,2.011688755355678,0.5057579693479505,-1.77705557293986,0.4172636489628499,-0.14125327883151229,-0.1781057493664113,-1.6268414291446816,-0.632834588424933,-0.1474557687191013
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9326039217303193,-0.0056047516292829025,0.5660672567472296,-1.192647610725372,-1.7348597223511841,0.25260771598711335,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,-0.7501484812720451,1.580191756725731,-0.1474557687191013
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6490092048478489,1.5660795403469188,-0.31456041165711646,-0.5129398967081796,0.9258737865415383,1.2482915935739307,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,0.12654446660059115,-0.632834588424933,-0.1474557687191013
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.362872776160014,-0.6443641430206805,1.7891612406421546,-0.22163659070081138,-2.2225235728974666,0.022834513467078568,-0.6475775332438344,-0.14125327883151229,-0.1781057493664113,-1.0423794638962574,-0.632834588424933,-0.1474557687191013
